"title","weighted_tags","wikibase_item","FilmID","primaryTitle","status","QID.imdb","imdb.status"
"Passport (1961 film)","classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|998|classification.ores.articletopic/Geography.Regions.Asia.Asia*|992|classification.ores.articletopic/Culture.Media.Films|987|classification.ores.drafttopic/Culture.Media.Media*|937|classification.ores.drafttopic/Culture.Media.Films|958|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|994|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|980","Q105162997","tt0134885","Passport","not exact match",NA,NA
"Accident (2012 film)","classification.ores.articletopic/Geography.Regions.Asia.Asia*|760|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|754|classification.ores.articletopic/Culture.Media.Films|972|classification.ores.articletopic/Culture.Media.Media*|917|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|951|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|975","Q4672551","tt3602460","Accident","not exact match",NA,NA
"With a Smile and a Song (song)","classification.ores.articletopic/Culture.Media.Films|743|classification.ores.articletopic/Culture.Media.Media*|959|classification.ores.drafttopic/Culture.Media.Media*|980|classification.ores.drafttopic/Culture.Media.Music|959","Q3429472","tt0029583","Snow White and the Seven Dwarfs","not exact match",NA,NA
"Zdeňka Deitchová","classification.ores.articletopic/Culture.Biography.Biography*|948|classification.ores.articletopic/Culture.Media.Films|666|classification.ores.articletopic/Culture.Media.Media*|682|classification.ores.drafttopic/Culture.Biography.Biography*|971","Q10857461","tt0841927","Little Mole","not exact match",NA,NA
"Ullam Kavarntha Kalvan","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|907|classification.ores.articletopic/Geography.Regions.Asia.Asia*|912|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|994|classification.ores.drafttopic/Culture.Media.Films|906|classification.ores.drafttopic/Culture.Media.Media*|934|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|998","Q119041046","tt0320679","Ullam Kavarntha Kalvan","match",NA,NA
"Pati Parmeshwar (film)","classification.ores.articletopic/Culture.Media.Films|990|classification.ores.articletopic/Geography.Regions.Asia.Asia*|996|classification.ores.articletopic/Culture.Media.Media*|948|classification.ores.articletopic/Geography.Regions.Asia.South Asia|997|classification.ores.drafttopic/Culture.Media.Films|919|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|975|classification.ores.drafttopic/Culture.Media.Media*|840|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|998","Q96398560","tt0313462","Pati Parmeshwar","not exact match",NA,NA
"Joseph Whitley","classification.ores.articletopic/Geography.Regions.Europe.Europe*|569|classification.ores.articletopic/Culture.Media.Media*|870|classification.ores.articletopic/Culture.Media.Films|705|classification.ores.drafttopic/Culture.Media.Media*|694","Q120913895","tt0392728","Roundhay Garden Scene","not exact match",NA,NA
"Country Roads Christmas","classification.ores.articletopic/Culture.Media.Television|974|classification.ores.articletopic/Culture.Media.Media*|997|classification.ores.articletopic/Culture.Media.Films|771|classification.ores.drafttopic/Culture.Media.Films|979|classification.ores.drafttopic/Culture.Media.Media*|973","Q121501148","tt15167640","Country Roads Christmas","match",NA,NA
"Frederick C. Peerenboom","classification.ores.articletopic/Culture.Media.Films|930|classification.ores.articletopic/Culture.Media.Media*|904|classification.ores.drafttopic/Culture.Biography.Biography*|949|classification.ores.drafttopic/Culture.Media.Media*|575","Q5497479","tt2034431","Nite Owl Theatre Starring Fritz the Nite Owl","not exact match",NA,NA
"Elizabeth R: A Year in the Life of the Queen","classification.ores.articletopic/Geography.Regions.Asia.South Asia|102|classification.ores.articletopic/Culture.Media.Television|774|classification.ores.articletopic/Culture.Media.Media*|983|classification.ores.articletopic/Culture.Media.Films|537|classification.ores.drafttopic/Culture.Media.Television|811|classification.ores.drafttopic/Culture.Media.Media*|960","Q14954380","tt0986227","Elizabeth R","not exact match",NA,NA
"The Bells of Nagasaki","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Literature|743|classification.ores.articletopic/Geography.Regions.Asia.Asia*|984|classification.ores.articletopic/Culture.Media.Films|428|classification.ores.articletopic/Geography.Regions.Asia.East Asia|993|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|962|classification.ores.drafttopic/Culture.Media.Media*|916|classification.ores.drafttopic/Geography.Regions.Asia.East Asia|802","Q15976358","tt2629110","All That Remains","not exact match",NA,NA
"Shubh Mangal Savdhan","classification.ores.articletopic/Culture.Media.Media*|999|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|996|classification.ores.articletopic/Geography.Regions.Asia.Asia*|987|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.drafttopic/Culture.Media.Media*|979|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|999|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|992|classification.ores.drafttopic/Culture.Media.Films|997","Q7504548","tt0947074","Shubhamangal Savadhan","not exact match",NA,NA
"Rise FX","classification.ores.articletopic/Culture.Media.Media*|978|classification.ores.articletopic/Geography.Regions.Europe.Europe*|743|classification.ores.articletopic/Culture.Media.Films|983|classification.ores.articletopic/Culture.Biography.Biography*|515|classification.ores.drafttopic/Culture.Media.Media*|724|classification.ores.drafttopic/Culture.Media.Films|575","Q55631737","tt7080422","Dragon Rider","not exact match",NA,NA
"Alfred P. Sloan Prize","classification.ores.articletopic/Culture.Media.Media*|901|classification.ores.articletopic/Culture.Media.Films|977|classification.ores.drafttopic/History and Society.Society|561","Q1763328","tt1185836","Adam","not exact match",NA,NA
"The Magic Door (2007 film)","classification.ores.articletopic/Culture.Media.Media*|931|classification.ores.articletopic/Culture.Media.Films|964|classification.ores.drafttopic/Culture.Media.Media*|913|classification.ores.drafttopic/Culture.Media.Films|960","Q109700857","tt0991276","The Magic Door","not exact match",NA,NA
"Sounds Dangerous!","classification.ores.articletopic/Culture.Media.Films|991|classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Culture.Media.Entertainment|943|classification.ores.drafttopic/Culture.Media.Entertainment|868|classification.ores.drafttopic/Culture.Media.Media*|989|classification.ores.drafttopic/Culture.Media.Films|996","Q682469","tt0819124","Sounds Dangerous","not exact match",NA,NA
"Mehlon Ke Khwab","classification.ores.articletopic/Geography.Regions.Asia.South Asia|994|classification.ores.articletopic/Culture.Media.Media*|989|classification.ores.articletopic/Culture.Media.Films|961|classification.ores.articletopic/Geography.Regions.Asia.Asia*|986|classification.ores.drafttopic/Culture.Media.Films|959|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|963|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|993|classification.ores.drafttopic/Culture.Media.Media*|978","Q104873180","tt0135544","Mehlon Ke Khwab","match",NA,NA
"Suarez: The Healing Priest","classification.ores.articletopic/Culture.Media.Films|874|classification.ores.articletopic/Culture.Media.Media*|893|classification.ores.articletopic/Geography.Regions.Asia.Asia*|812|classification.ores.articletopic/Geography.Regions.Asia.Southeast_Asia|870|classification.ores.drafttopic/Culture.Media.Films|581|classification.ores.drafttopic/Culture.Media.Media*|917|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|861|classification.ores.drafttopic/Geography.Regions.Asia.Southeast Asia|678","Q104551604","tt13723386","Suarez: The Healing Priest","match",NA,NA
"Cinema of Jordan","classification.ores.articletopic/Culture.Media.Films|986|classification.ores.articletopic/Culture.Media.Media*|970|classification.ores.drafttopic/Culture.Media.Films|959|classification.ores.drafttopic/Culture.Media.Media*|948|classification.ores.drafttopic/History and Society.Business and economics|147","Q2973191","tt3170902","Theeb","not exact match",NA,NA
"The Wishing Well (film)","classification.ores.articletopic/Culture.Media.Films|960|classification.ores.articletopic/Culture.Media.Media*|986|classification.ores.articletopic/Culture.Philosophy and religion|825|classification.ores.drafttopic/Culture.Media.Media*|987|classification.ores.drafttopic/Culture.Media.Films|929","Q96409718","tt1297854","The Wishing Well","not exact match",NA,NA
"Woody Allen: A Documentary","classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Culture.Media.Films|939|classification.ores.drafttopic/Culture.Media.Television|989|classification.ores.drafttopic/Culture.Media.Media*|977|classification.ores.drafttopic/Culture.Media.Films|732","Q106391124","tt1895299","Woody Allen: A Documentary","match",NA,NA
"Bayam Ariyaan","classification.ores.articletopic/Culture.Media.Films|993|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|985|classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Geography.Regions.Asia.Asia*|963|classification.ores.drafttopic/Culture.Media.Films|958|classification.ores.drafttopic/Culture.Media.Media*|932|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|966|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|792","Q64768364","tt13478578","Bayam Ariyaan","match",NA,NA
"Star Warped","classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Internet_culture|562|classification.ores.articletopic/Culture.Media.Video_games|507|classification.ores.articletopic/Culture.Media.Films|957|classification.ores.drafttopic/Culture.Media.Video games|999|classification.ores.drafttopic/Culture.Internet culture|998|classification.ores.drafttopic/Culture.Media.Media*|990","Q7601071","tt5528614","Star Warped","match",NA,NA
"High Jungle","classification.ores.articletopic/Culture.Sports|48|classification.ores.articletopic/Culture.Media.Films|469|classification.ores.articletopic/Culture.Media.Media*|892|classification.ores.drafttopic/Culture.Media.Media*|901|classification.ores.drafttopic/Culture.Media.Films|811","Q104861772","tt2583274","High Jungle","match",NA,NA
"A Man About the House","classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Culture.Media.Films|988|classification.ores.drafttopic/Culture.Media.Films|995|classification.ores.drafttopic/Culture.Media.Media*|970","Q98270467","tt0039600","A Man About the House","match",NA,NA
"Chameli Memsaab","classification.ores.articletopic/Culture.Media.Media*|965|classification.ores.articletopic/Geography.Regions.Asia.Asia*|988|classification.ores.articletopic/Culture.Media.Films|998|classification.ores.articletopic/Geography.Regions.Asia.South Asia|996|classification.ores.drafttopic/Culture.Media.Media*|926|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|972|classification.ores.drafttopic/Culture.Media.Films|992|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|997","Q92183747","tt0235274","Chameli Memsaab","match",NA,NA
"Ondu Premada Kathe","classification.ores.articletopic/Culture.Media.Films|672|classification.ores.articletopic/Geography.Regions.Asia.Asia*|928|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|974|classification.ores.articletopic/Culture.Media.Media*|936|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|989|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|996|classification.ores.drafttopic/Culture.Media.Films|997|classification.ores.drafttopic/Culture.Media.Media*|970","Q7092235","tt29115106","Ondu Premada Kathe","match",NA,NA
"Filmstaden","classification.ores.articletopic/Geography.Regions.Europe.Northern Europe|969|classification.ores.articletopic/Geography.Regions.Europe.Europe*|948|classification.ores.articletopic/Culture.Media.Media*|906|classification.ores.articletopic/Culture.Media.Films|547|classification.ores.drafttopic/Geography.Regions.Europe.Europe*|842|classification.ores.drafttopic/Geography.Regions.Europe.Northern Europe|980","Q128490","tt0012364","The Phantom Carriage","not exact match",NA,NA
"Sands Films","classification.ores.articletopic/Culture.Media.Films|651|classification.ores.articletopic/Geography.Regions.Europe.Europe*|507|classification.ores.articletopic/Culture.Biography.Biography*|531|classification.ores.articletopic/Culture.Media.Media*|946|classification.ores.drafttopic/Culture.Media.Media*|929|classification.ores.drafttopic/Culture.Media.Films|986","Q7416898","tt7066352","The Good Soldier Schwejk","not exact match",NA,NA
"Stree (1972 film)","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|960|classification.ores.articletopic/Geography.Regions.Asia.Asia*|948|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|983|classification.ores.drafttopic/Culture.Media.Films|996|classification.ores.drafttopic/Culture.Media.Media*|983|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|998","Q65068837","tt0215215","Stree","not exact match",NA,NA
"Naane Raja (1984 film)","classification.ores.articletopic/Culture.Media.Media*|978|classification.ores.articletopic/Culture.Media.Films|980|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|968|classification.ores.articletopic/Geography.Regions.Asia.Asia*|952|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|995|classification.ores.drafttopic/Culture.Media.Media*|977|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|999|classification.ores.drafttopic/Culture.Media.Films|997","Q18128403","tt28718093","Naane Raja","not exact match",NA,NA
"Besuge","classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Geography.Regions.Asia.Asia*|921|classification.ores.articletopic/Culture.Media.Films|978|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|939|classification.ores.drafttopic/STEM.STEM*|972","Q16247061","tt28635184","Besuge","match",NA,NA
"Mohavalayam","classification.ores.articletopic/Culture.Media.Films|994|classification.ores.articletopic/Culture.Media.Media*|984|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|941|classification.ores.articletopic/Geography.Regions.Asia.Asia*|912|classification.ores.drafttopic/History and Society.Transportation|998|classification.ores.drafttopic/STEM.Engineering|997|classification.ores.drafttopic/STEM.STEM*|997","Q121009496","tt5592728","Mohavalayam","match",NA,NA
"Tribulations of a Chinaman in China","classification.ores.articletopic/Culture.Media.Books|986|classification.ores.articletopic/Culture.Media.Media*|988|classification.ores.articletopic/Culture.Literature|949|classification.ores.articletopic/Culture.Media.Films|404|classification.ores.drafttopic/Culture.Media.Books|831|classification.ores.drafttopic/Culture.Media.Media*|985|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|540|classification.ores.drafttopic/Culture.Literature|823","Q1214433","tt0059831","Up to His Ears","not exact match",NA,NA
"Clash by Night (play)","classification.ores.articletopic/Culture.Media.Media*|851|classification.ores.articletopic/Geography.Regions.Americas.North_America|644|classification.ores.articletopic/Culture.Media.Films|615|classification.ores.drafttopic/Culture.Media.Films|747|classification.ores.drafttopic/Culture.Media.Media*|792|classification.ores.drafttopic/Culture.Performing arts|831","Q16385300","tt0209974","Escape by Night","not exact match",NA,NA
"Preethi Geethi Ityaadi","classification.ores.articletopic/Geography.Regions.Asia.Asia*|987|classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|999|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|993","Q113245270","tt12087846","Preethi Geethi Ityaadi","match",NA,NA
"Naanu Gandhi","classification.ores.articletopic/Geography.Regions.Asia.South_Asia|966|classification.ores.articletopic/Culture.Media.Films|963|classification.ores.articletopic/Culture.Media.Media*|971|classification.ores.articletopic/Geography.Regions.Asia.Asia*|957|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|995|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|999|classification.ores.drafttopic/Culture.Media.Films|996|classification.ores.drafttopic/Culture.Media.Media*|960","Q122882739","tt14252626","Nanu Gandhi","not exact match",NA,NA
"Fumō Chitai","classification.ores.articletopic/Geography.Regions.Asia.East_Asia|960|classification.ores.articletopic/Culture.Media.Media*|980|classification.ores.articletopic/Culture.Media.Films|977|classification.ores.articletopic/Geography.Regions.Asia.Asia*|952|classification.ores.drafttopic/Culture.Biography.Biography*|937|classification.ores.drafttopic/Culture.Sports|997","Q703977","tt0368734","Fumô chitai","not exact match",NA,NA
"Daffy Duck for President","classification.ores.articletopic/Culture.Media.Films|454|classification.ores.articletopic/Culture.Literature|893|classification.ores.articletopic/Culture.Media.Media*|981|classification.ores.drafttopic/Culture.Media.Media*|985|classification.ores.drafttopic/Culture.Media.Films|998","Q5208335","tt0446307","Daffy Duck for President","match",NA,NA
"Ten Months","classification.ores.articletopic/Culture.Media.Media*|967|classification.ores.articletopic/Geography.Regions.Asia.East Asia|905|classification.ores.articletopic/Culture.Media.Films|941|classification.ores.articletopic/Geography.Regions.Asia.Asia*|970|classification.ores.drafttopic/Culture.Media.Films|905|classification.ores.drafttopic/Culture.Media.Media*|969|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|921|classification.ores.drafttopic/Geography.Regions.Asia.East Asia|978","Q7699262","tt15108792","Ten Months","match",NA,NA
"Aathva Rang Premacha","classification.ores.articletopic/Culture.Media.Films|970|classification.ores.articletopic/Culture.Media.Media*|987|classification.ores.drafttopic/Culture.Media.Media*|946|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|877|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|702|classification.ores.drafttopic/Culture.Media.Television|939","Q121811520","tt11817054","Aathva Rang Premacha","match",NA,NA
"God. Family. Football.","classification.ores.articletopic/Culture.Media.Media*|934|classification.ores.articletopic/Culture.Media.Films|855|classification.ores.drafttopic/Culture.Media.Media*|963|classification.ores.drafttopic/Culture.Media.Television|834","Q122175067","tt22768738","God. Family. Football.","match",NA,NA
"Kumbalangi Nights (soundtrack)","classification.ores.articletopic/Culture.Media.Films|737|classification.ores.articletopic/Culture.Media.Music|712|classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.drafttopic/Culture.Media.Media*|933|classification.ores.drafttopic/Culture.Media.Films|896|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|638|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|849","Q111954027","tt8413338","Kumbalangi Nights","not exact match",NA,NA
"The Scarlet Letter (1917 film)","classification.ores.articletopic/Culture.Media.Films|985|classification.ores.articletopic/Culture.Media.Media*|982","Q113331390","tt0008543","The Scarlet Letter","not exact match",NA,NA
"Nanda (film)","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|999|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|992|classification.ores.articletopic/Geography.Regions.Asia.Asia*|986|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|999|classification.ores.drafttopic/Culture.Media.Films|985|classification.ores.drafttopic/Culture.Media.Media*|982|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|990","Q21646770","tt28648512","Nanda","not exact match",NA,NA
"Critics Adult Film Association","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|1000|classification.ores.drafttopic/Culture.Media.Media*|979|classification.ores.drafttopic/Culture.Media.Films|994","Q5186886","tt0191473","Snake Eyes II","not exact match",NA,NA
"Crime and Justice Lagos","classification.ores.articletopic/Geography.Regions.Africa.Western_Africa|992|classification.ores.articletopic/Culture.Media.Television|531|classification.ores.articletopic/Culture.Media.Films|989|classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Geography.Regions.Africa.Africa*|969|classification.ores.drafttopic/Culture.Media.Media*|846|classification.ores.drafttopic/Geography.Regions.Africa.Africa*|962|classification.ores.drafttopic/Geography.Regions.Africa.Western Africa|997","Q116214387","tt23847866","Crime and Justice Lagos","match",NA,NA
"The Punisher (2004 score)","classification.ores.articletopic/Culture.Media.Media*|934|classification.ores.articletopic/Culture.Media.Films|989|classification.ores.articletopic/Culture.Media.Music|158|classification.ores.drafttopic/Culture.Visual arts.Comics and Anime|992|classification.ores.drafttopic/Culture.Visual arts.Visual arts*|906","Q28229014","tt0420995","War Journal: On the Set of 'The Punisher'","not exact match",NA,NA
"Tower House (film)","classification.ores.articletopic/Culture.Media.Media*|978|classification.ores.articletopic/Geography.Regions.Asia.South Asia|992|classification.ores.articletopic/Culture.Media.Films|923|classification.ores.articletopic/Geography.Regions.Asia.Asia*|977|classification.ores.drafttopic/Culture.Media.Media*|944|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|989|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|994|classification.ores.drafttopic/Culture.Media.Films|877","Q106725840","tt0155286","Tower House","not exact match",NA,NA
"The KLF films","classification.ores.articletopic/Culture.Media.Films|287|classification.ores.articletopic/Culture.Media.Music|337|classification.ores.articletopic/Culture.Media.Media*|786|classification.ores.drafttopic/Culture.Media.Music|931","Q7743914","tt0098641","The White Room","not exact match",NA,NA
"The Monkey King Conquers the Demon","classification.ores.articletopic/Culture.Literature|910|classification.ores.articletopic/Geography.Regions.Asia.Asia*|452|classification.ores.articletopic/Culture.Media.Films|979|classification.ores.articletopic/Geography.Regions.Asia.East Asia|831|classification.ores.articletopic/Culture.Media.Media*|958|classification.ores.drafttopic/Culture.Media.Media*|954|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|920|classification.ores.drafttopic/Culture.Media.Films|993|classification.ores.drafttopic/Geography.Regions.Asia.East Asia|796","Q11050239","tt2572208","The Monkey King Conquers the Demon","match",NA,NA
"Sarkaar With Jiiva","classification.ores.articletopic/Culture.Media.Media*|992|classification.ores.articletopic/Geography.Regions.Asia.Asia*|867|classification.ores.articletopic/Culture.Media.Films|812|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|939|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|862|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|775|classification.ores.drafttopic/Culture.Media.Television|694|classification.ores.drafttopic/Culture.Media.Media*|929","Q115816083","tt23666490","Sarkaar with Jiiva","not exact match",NA,NA
"The Song of the Marines","classification.ores.articletopic/Culture.Media.Media*|911|classification.ores.articletopic/Culture.Media.Music|506|classification.ores.articletopic/Culture.Media.Films|537|classification.ores.drafttopic/Culture.Media.Music|994|classification.ores.drafttopic/Culture.Media.Media*|970","Q7765255","tt0029571","The Singing Marine","not exact match",NA,NA
"Madan Theatre","classification.ores.articletopic/Culture.Media.Films|965|classification.ores.articletopic/Geography.Regions.Asia.Asia*|984|classification.ores.articletopic/Culture.Media.Media*|790|classification.ores.articletopic/Geography.Regions.Asia.South Asia|998|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|968|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|988","Q17068451","tt0316049","Jamai Shashthi","not exact match",NA,NA
"Deep in the Darkness","classification.ores.articletopic/Culture.Media.Media*|981|classification.ores.articletopic/Culture.Media.Films|384|classification.ores.drafttopic/Culture.Media.Media*|973","Q17088141","tt2994948","Deep in the Darkness","match",NA,NA
"B. K. Sumitra","classification.ores.articletopic/Culture.Media.Music|562|classification.ores.articletopic/Culture.Media.Media*|996|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|995|classification.ores.articletopic/Geography.Regions.Asia.Asia*|977|classification.ores.articletopic/Culture.Media.Films|949|classification.ores.drafttopic/Culture.Biography.Biography*|884|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|993|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|990","Q99329498","tt10519509",NA,NA,NA,NA
"Subhodayam","classification.ores.articletopic/Geography.Regions.Asia.Asia*|928|classification.ores.articletopic/Culture.Media.Media*|985|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|941|classification.ores.articletopic/Culture.Media.Films|979|classification.ores.drafttopic/Culture.Media.Media*|859|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|983|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|989|classification.ores.drafttopic/Culture.Media.Films|955","Q117272818","tt0269922","Subhodayam","match",NA,NA
"Justice Chakravarthy","classification.ores.articletopic/Geography.Regions.Asia.Asia*|880|classification.ores.articletopic/Culture.Media.Media*|973|classification.ores.articletopic/Geography.Regions.Asia.South_Asia|877|classification.ores.articletopic/Culture.Media.Films|945|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|993|classification.ores.drafttopic/Culture.Media.Media*|977|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|987|classification.ores.drafttopic/Culture.Media.Films|993","Q29025847","tt0262533","Justice Chakravarthy","match",NA,NA
"Soolam","classification.ores.articletopic/Culture.Media.Media*|934|classification.ores.articletopic/Geography.Regions.Asia.Asia*|916|classification.ores.articletopic/Geography.Regions.Asia.South Asia|949|classification.ores.articletopic/Culture.Media.Films|791|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|856|classification.ores.drafttopic/Culture.Media.Films|466|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|978|classification.ores.drafttopic/Culture.Media.Media*|861","Q12978748","tt0279433","Soolam","match",NA,NA
"Hollywood East","classification.ores.articletopic/Culture.Media.Media*|966|classification.ores.articletopic/Culture.Media.Films|777|classification.ores.articletopic/Geography.Regions.Americas.North_America|863|classification.ores.drafttopic/Culture.Media.Media*|914|classification.ores.drafttopic/Culture.Media.Films|600|classification.ores.drafttopic/Geography.Regions.Americas.North America|779","Q5882702","tt0234243","Midwinter Bathing, L Street Bath, Boston","not exact match",NA,NA
"Encore Films","classification.ores.articletopic/Geography.Regions.Asia.Asia*|692|classification.ores.articletopic/Culture.Media.Films|996|classification.ores.articletopic/Culture.Media.Media*|970|classification.ores.drafttopic/Geography.Regions.Asia.Southeast Asia|747|classification.ores.drafttopic/Culture.Media.Media*|822|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|957|classification.ores.drafttopic/Culture.Media.Films|983","Q30642350","tt5617274","Young & Fabulous","not exact match",NA,NA
"Grayson's Art Club","classification.ores.articletopic/Culture.Media.Media*|889|classification.ores.articletopic/Culture.Media.Television|949|classification.ores.articletopic/Culture.Media.Films|285|classification.ores.drafttopic/Culture.Philosophy and religion|564|classification.ores.drafttopic/Geography.Regions.Europe.Europe*|798|classification.ores.drafttopic/History and Society.History|732|classification.ores.drafttopic/Culture.Biography.Women|954|classification.ores.drafttopic/Geography.Regions.Europe.Western Europe|724|classification.ores.drafttopic/Culture.Biography.Biography*|976","Q96379872","tt12183038","Grayson's Art Club","match",NA,NA
"Prem Akkaraju","classification.ores.articletopic/Culture.Media.Media*|943|classification.ores.articletopic/Geography.Regions.Americas.North_America|924|classification.ores.articletopic/Culture.Media.Films|945|classification.ores.articletopic/Culture.Biography.Biography*|960|classification.ores.drafttopic/Culture.Media.Films|752|classification.ores.drafttopic/Culture.Media.Media*|930","Q111245152","tt6571548","The White Tiger","not exact match",NA,NA
"Arman Darbo","classification.ores.articletopic/Culture.Media.Films|992|classification.ores.articletopic/Culture.Media.Media*|941|classification.ores.articletopic/Culture.Biography.Biography*|974|classification.ores.drafttopic/Culture.Biography.Biography*|955","Q88145152","tt19720152",NA,NA,NA,NA
"Chayamurti","classification.ores.articletopic/Culture.Media.Media*|1000|classification.ores.articletopic/Culture.Media.Films|1000|classification.ores.drafttopic/Culture.Media.Media*|959|classification.ores.drafttopic/Geography.Regions.Asia.South Asia|982|classification.ores.drafttopic/Culture.Media.Films|993|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|919","Q98078325","tt21653654","Chhayamurti","not exact match",NA,NA
"Cinema of Cyprus","classification.ores.articletopic/Culture.Media.Media*|998|classification.ores.articletopic/Culture.Media.Films|1000|classification.ores.drafttopic/Geography.Regions.Asia.Asia*|941|classification.ores.drafttopic/Culture.Media.Media*|569|classification.ores.drafttopic/Geography.Regions.Asia.West Asia|942","Q5120773","tt4974616","Smuggling Hendrix","not exact match",NA,NA
"Superman Returns (soundtrack)","classification.ores.articletopic/Culture.Media.Films|385|classification.ores.articletopic/Culture.Media.Music|798|classification.ores.articletopic/Culture.Media.Media*|938|classification.ores.articletopic/Culture.Literature|649|classification.ores.drafttopic/Culture.Media.Media*|925|classification.ores.drafttopic/Culture.Media.Music|900|classification.ores.drafttopic/Culture.Media.Films|573","Q3977963","tt0348150","Superman Returns","not exact match",NA,NA
